year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2018,b258,0.29305212,0.30835768,0.04692719,Repetition,3.9881808,3.9881808,0.0,0.0,2.0,0.0,f258,rainfed,others,0.0,0.67952651,0.82866459,0.0,40.69,50.0,w258,50.57432378,0.0,0.0
2018,b259,0.28778607,0.30234504,0.05188733,Repetition,3.90283495,3.90283495,0.0,0.0,2.0,0.0,f259,rainfed,others,0.0,0.66498485,0.81093142,0.0,39.4,50.0,w259,50.33240278,0.0,0.0
2018,b260,0.18880296,0.34414111,0.15876424,Repetition,2.4063094,4.39246277,0.11015337,1.876,2.0,6.565e-05,f260,irrigated,others,5.14463904,0.74841012,0.91266633,10.28927807,54.68927807,50.0,w260,47.90308578,5.14463904,3.966e-05
2018,b261,0.30525388,0.32089823,0.03761166,Repetition,4.18840119,4.18840119,0.0,0.0,2.0,0.0,f261,rainfed,others,0.0,0.71364107,0.8702664,0.0,44.4,50.0,w261,48.48521178,0.0,0.0
2018,b262,0.30525388,0.32089823,0.03761166,Repetition,4.18840119,4.18840119,0.0,0.0,2.0,0.0,f262,rainfed,others,0.0,0.71364107,0.8702664,0.0,44.4,50.0,w262,49.05851178,0.0,0.0
2018,b263,0.47905151,0.70162299,0.13156425,Repetition,7.49919729,9.67557078,0.30037349,1.876,2.0,4.775e-05,f263,irrigated,corn,13.64188946,2.31251692,0.99808172,27.28377892,71.68377892,50.0,w263,49.61996678,13.64188946,0.00010813
2018,b264,0.47920896,0.70045233,0.07599512,Repetition,7.50267356,9.68658094,0.30790738,1.876,2.0,2.773e-05,f264,irrigated,corn,13.97143844,2.31514841,0.99921747,27.94287688,68.63287688,50.0,w264,49.67614578,13.97143844,0.00011085
2018,b265,0.47912079,0.70040161,0.22376494,Repetition,7.50072667,9.68658094,0.30985427,1.876,2.0,6.494e-05,f265,irrigated,corn,13.97143844,2.31514841,0.99921747,27.94287688,68.63287688,50.0,w265,50.07032878,13.97143844,0.00011155
2018,b266,0.47904163,0.70035609,0.22380744,Repetition,7.49897912,9.68658094,0.31160183,1.876,2.0,7.032e-05,f266,irrigated,corn,13.97143844,2.31514841,0.99921747,27.94287688,68.63287688,50.0,w266,50.42404878,13.97143844,0.00011218
2018,b267,0.47851452,0.70005294,0.22409066,Repetition,7.48734933,9.68658094,0.32323161,1.876,2.0,7.76e-05,f267,irrigated,corn,13.97143844,2.31514841,0.99921747,27.94287688,68.63287688,50.0,w267,52.77814278,13.97143844,0.00011636
2018,b268,0.47908611,0.70038301,0.22378453,Repetition,7.49996114,9.68627343,0.31031229,1.876,2.0,3.056e-05,f268,irrigated,corn,13.95969598,2.31507491,0.99918575,27.91939195,68.60939195,50.0,w268,50.21583878,13.95969598,0.00011171
2018,b269,0.47909093,0.7003858,0.22378196,Repetition,7.50006741,9.68626911,0.3102017,1.876,2.0,3.057e-05,f269,irrigated,corn,13.95953263,2.31507388,0.9991853,27.91906526,68.60906526,50.0,w269,50.19417878,13.95953263,0.00011167
2018,b270,0.18625076,0.34198463,0.51663063,Imitation,2.37018471,4.39336672,0.14718201,1.876,2.0,4.76e-06,f270,irrigated,others,6.66097486,0.74856414,0.91285416,13.32194973,52.72194973,50.0,w270,49.83984178,6.66097486,5.299e-05
2018,b271,0.47880403,0.70179195,0.22400502,Repetition,7.49373546,9.66375914,0.29402368,1.876,2.0,2.15e-05,f271,irrigated,corn,13.70891988,2.30969387,0.99686329,27.41783977,72.19783977,50.0,w271,48.00569378,13.70891988,0.00010585
2018,b272,0.30626313,0.32027375,0.03024627,Repetition,4.20511924,4.20511924,0.0,0.0,2.0,0.0,f272,rainfed,others,0.0,0.71648958,0.87374008,0.0,44.78,50.0,w272,48.59144378,0.0,0.0
2018,b273,0.30626313,0.32027375,0.03024627,Repetition,4.20511924,4.20511924,0.0,0.0,2.0,0.0,f273,rainfed,others,0.0,0.71648958,0.87374008,0.0,44.78,50.0,w273,49.16602078,0.0,0.0
2018,b274,0.35220655,0.39293634,0.35016305,Imitation,4.99310888,4.99310888,0.0,0.0,2.0,0.0,f274,rainfed,corn,0.0,1.19338166,0.51506323,0.0,40.41,50.0,w274,49.64392278,0.0,0.0
2018,b275,0.47844389,0.69945359,0.22363113,Repetition,7.48579183,9.68224775,0.32045592,1.876,2.0,8.652e-05,f275,irrigated,corn,13.96284962,2.31411275,0.99877048,27.92569925,68.33569925,50.0,w275,52.25628878,13.96284962,0.00011536
2018,b276,0.29195487,0.30456956,0.0411082,Repetition,3.97034569,3.97034569,0.0,0.0,2.0,0.0,f276,rainfed,others,0.0,0.67648767,0.82495881,0.0,40.41,50.0,w276,52.40084278,0.0,0.0
2018,b277,0.18667678,0.34221066,0.51568434,Imitation,2.37620688,4.39515842,0.14295154,1.876,2.0,1.053e-05,f277,irrigated,others,6.4820439,0.74886942,0.91322644,12.9640878,53.3740878,50.0,w277,49.71896578,6.4820439,5.146e-05
2018,b278,0.4787544,0.69963467,0.22347896,Repetition,7.49264042,9.68198766,0.31334724,1.876,2.0,9.596e-05,f278,irrigated,corn,13.9548626,2.31405059,0.99874365,27.9097252,68.3197252,50.0,w278,50.85258278,13.9548626,0.00011281
2018,b279,0.28537562,0.29813353,0.05145014,Repetition,3.86397957,3.86397957,0.0,0.0,2.0,0.0,f279,rainfed,others,0.0,0.65836447,0.80285804,0.0,38.85,50.0,w279,48.25418878,0.0,0.0
2018,b280,0.30626313,0.32027375,0.03024627,Repetition,4.20511924,4.20511924,0.0,0.0,2.0,0.0,f280,rainfed,others,0.0,0.71648958,0.87374008,0.0,44.78,50.0,w280,47.22823478,0.0,0.0
2018,b281,0.47890422,0.7018537,0.13256485,Repetition,7.4959462,9.6636367,0.2916905,1.876,2.0,9.863e-05,f281,irrigated,corn,13.71129326,2.3096646,0.99685066,27.42258653,72.20258653,50.0,w281,47.51391878,13.71129326,0.00010501
2018,b282,0.18832915,0.34390337,0.51431991,Imitation,2.39959441,4.38951524,0.11392083,1.876,2.0,3.18e-05,f282,irrigated,others,5.18554304,0.74790791,0.9120539,10.37108607,55.15108607,50.0,w282,49.48009278,5.18554304,4.101e-05
2018,b283,0.29195487,0.30456956,0.0411082,Repetition,3.97034569,3.97034569,0.0,0.0,2.0,0.0,f283,rainfed,others,0.0,0.67648767,0.82495881,0.0,40.41,50.0,w283,50.05573878,0.0,0.0
2018,b284,0.35220655,0.39293634,0.16859165,Repetition,4.99310888,4.99310888,0.0,0.0,2.0,0.0,f284,rainfed,corn,0.0,1.19338166,0.51506323,0.0,40.41,50.0,w284,50.54290178,0.0,0.0
2018,b285,0.29195487,0.30456956,0.0411082,Repetition,3.97034569,3.97034569,0.0,0.0,2.0,0.0,f285,rainfed,others,0.0,0.67648767,0.82495881,0.0,40.41,50.0,w285,51.89811478,0.0,0.0
2018,b286,0.47849272,0.69948205,0.22360725,Repetition,7.48686842,9.68220677,0.31933835,1.876,2.0,5.556e-05,f286,irrigated,corn,13.96158551,2.31410296,0.99876625,27.92317102,68.33317102,50.0,w286,52.03574178,13.96158551,0.00011496
2018,b287,0.47929495,0.69994174,0.04150325,Repetition,7.50457253,9.68252435,0.30195182,1.876,2.0,5.433e-05,f287,irrigated,corn,13.97143845,2.31417886,0.99879901,27.9428769,68.3528769,50.0,w287,48.47056878,13.97143845,0.0001087
2018,b288,0.47928024,0.69993326,0.22321424,Repetition,7.50424756,9.68252435,0.30227679,1.876,2.0,5.421e-05,f288,irrigated,corn,13.97143845,2.31417886,0.99879901,27.9428769,68.3528769,50.0,w288,48.53634878,13.97143845,0.00010882
2018,b289,0.28537562,0.29813353,0.05145014,Repetition,3.86397957,3.86397957,0.0,0.0,2.0,0.0,f289,rainfed,others,0.0,0.65836447,0.80285804,0.0,38.85,50.0,w289,48.72045278,0.0,0.0
2018,b290,0.28537562,0.29813353,0.05145014,Repetition,3.86397957,3.86397957,0.0,0.0,2.0,0.0,f290,rainfed,others,0.0,0.65836447,0.80285804,0.0,38.85,50.0,w290,48.35178878,0.0,0.0
2018,b291,0.42109814,0.46225801,0.28190181,Imitation,6.28615659,6.28615659,0.0,0.0,2.0,0.0,f291,rainfed,corn,0.0,1.50242748,0.64844732,0.0,44.78,50.0,w291,46.24649178,0.0,0.0
2018,b292,0.42109814,0.46225801,0.11642587,Repetition,6.28615659,6.28615659,0.0,0.0,2.0,0.0,f292,rainfed,corn,0.0,1.50242748,0.64844732,0.0,44.78,50.0,w292,48.44598578,0.0,0.0
2018,b293,0.4785981,0.70166486,0.22410126,Repetition,7.4891926,9.66401012,0.29881752,1.876,2.0,4.679e-05,f293,irrigated,corn,13.70404028,2.30975385,0.99688918,27.40808056,72.18808056,50.0,w293,49.01654578,13.70404028,0.00010757
2018,b294,0.29195487,0.30456956,0.0411082,Repetition,3.97034569,3.97034569,0.0,0.0,2.0,0.0,f294,rainfed,others,0.0,0.67648767,0.82495881,0.0,40.41,50.0,w294,49.57708878,0.0,0.0
2018,b295,0.47892303,0.6997331,0.04187517,Repetition,7.49636149,9.68184694,0.30948545,1.876,2.0,9.821e-05,f295,irrigated,corn,13.95057657,2.31401695,0.99872913,27.90115314,68.31115314,50.0,w295,50.08930378,13.95057657,0.00011141
2018,b296,0.29195487,0.30456956,0.0411082,Repetition,3.97034569,3.97034569,0.0,0.0,2.0,0.0,f296,rainfed,others,0.0,0.67648767,0.82495881,0.0,40.41,50.0,w296,48.20066278,0.0,0.0
2018,b297,0.47937485,0.69998833,0.04142335,Repetition,7.50633728,9.68246852,0.30013124,1.876,2.0,2.883e-05,f297,irrigated,corn,13.96969667,2.31416552,0.99879325,27.93939334,68.34939334,50.0,w297,48.10955578,13.96969667,0.00010805
2018,b298,0.47936021,0.69997934,0.22317459,Repetition,7.50601385,9.68252435,0.3005105,1.876,2.0,5.484e-05,f298,irrigated,corn,13.97143845,2.31417886,0.99879901,27.9428769,68.3528769,50.0,w298,48.17876278,13.97143845,0.00010818
2018,b299,0.42109814,0.46225801,0.11642587,Repetition,6.28615659,6.28615659,0.0,0.0,2.0,0.0,f299,rainfed,corn,0.0,1.50242748,0.64844732,0.0,44.78,50.0,w299,45.83864378,0.0,0.0
2018,b300,0.30626313,0.32027375,0.03024627,Repetition,4.20511924,4.20511924,0.0,0.0,2.0,0.0,f300,rainfed,others,0.0,0.71648958,0.87374008,0.0,44.78,50.0,w300,47.15907078,0.0,0.0
2018,b301,0.42109814,0.46225801,0.11642587,Repetition,6.28615659,6.28615659,0.0,0.0,2.0,0.0,f301,rainfed,corn,0.0,1.50242748,0.64844732,0.0,44.78,50.0,w301,44.64638878,0.0,0.0
2018,b302,0.29195487,0.30456956,0.0411082,Repetition,3.97034569,3.97034569,0.0,0.0,2.0,0.0,f302,rainfed,others,0.0,0.67648767,0.82495881,0.0,40.41,50.0,w302,47.83533878,0.0,0.0
2018,b303,0.47945489,0.70003389,0.13368951,Repetition,7.50810529,9.68252435,0.29841907,1.876,2.0,5.262e-05,f303,irrigated,corn,13.97143845,2.31417886,0.99879901,27.9428769,68.3528769,50.0,w303,47.75532378,13.97143845,0.00010743
2018,b304,0.47943809,0.70002422,0.13367849,Repetition,7.50773426,9.68252435,0.29879009,1.876,2.0,5.269e-05,f304,irrigated,corn,13.97143845,2.31417886,0.99879901,27.9428769,68.3528769,50.0,w304,47.83043878,13.97143845,0.00010756
2018,b305,0.47797191,0.6987733,0.1315203,Repetition,7.47538953,9.64432859,0.29293906,1.876,2.0,7.681e-05,f305,irrigated,corn,13.97143845,2.30504985,0.99485894,27.94287691,66.79287691,50.0,w305,46.64634478,13.97143845,0.00010546
2018,b306,0.30051859,0.31345567,0.03135968,Repetition,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f306,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w306,46.26215178,0.0,0.0
2018,b307,0.47979454,0.70136768,0.03538856,Repetition,7.51561143,9.68991243,0.298301,1.876,2.0,3.054e-05,f307,irrigated,corn,13.96333305,2.31594465,0.99956113,27.92666609,70.72666609,50.0,w307,47.76633678,13.96333305,0.00010739
2018,b308,0.47956354,0.70124731,0.03561956,Repetition,7.51050601,9.68968481,0.3031788,1.876,2.0,1.559e-05,f308,irrigated,corn,13.97481847,2.31589025,0.99953765,27.94963695,70.74963695,50.0,w308,48.70381878,13.97481847,0.00010914
2018,b309,0.18793202,0.34333349,0.51456461,Imitation,2.39396913,4.39382069,0.12385156,1.876,2.0,7.223e-05,f309,irrigated,others,5.79458572,0.74864149,0.91294848,11.58917143,54.38917143,50.0,w309,47.79636178,5.79458572,4.459e-05
2018,b310,0.30051859,0.31345567,0.03135968,Repetition,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f310,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w310,42.68398078,0.0,0.0
2018,b311,0.30051859,0.31345567,0.40240874,Imitation,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f311,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w311,44.02302878,0.0,0.0
2018,b312,0.39220224,0.4320486,0.31054641,Imitation,5.72600042,5.72600042,0.0,0.0,2.0,0.0,f312,rainfed,corn,0.0,1.36854695,0.59066452,0.0,42.8,50.0,w312,45.58853378,0.0,0.0
2018,b313,0.29107503,0.3034077,0.04460566,Repetition,3.95606417,3.95606417,0.0,0.0,2.0,0.0,f313,rainfed,others,0.0,0.67405431,0.82199139,0.0,40.19,50.0,w313,47.40330678,0.0,0.0
2018,b314,0.29107503,0.3034077,0.04460566,Repetition,3.95606417,3.95606417,0.0,0.0,2.0,0.0,f314,rainfed,others,0.0,0.67405431,0.82199139,0.0,40.19,50.0,w314,47.44218578,0.0,0.0
2018,b315,0.48079692,0.70195543,0.2222267,Repetition,7.53779215,9.68967898,0.27588683,1.876,2.0,2.723e-05,f315,irrigated,corn,13.97510902,2.31588886,0.99953705,27.95021804,70.75021804,50.0,w315,43.17941078,13.97510902,9.932e-05
2018,b316,0.30051859,0.31345567,0.03135968,Repetition,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f316,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w316,43.52431878,0.0,0.0
2018,b317,0.48029812,0.70167538,0.22247607,Repetition,7.52674939,9.68956153,0.28681214,1.876,2.0,8.562e-05,f317,irrigated,corn,13.98092156,2.31586079,0.99952493,27.96184313,70.76184313,50.0,w317,45.36619378,13.98092156,0.00010325
2018,b318,0.48029297,0.70166586,0.13452135,Repetition,7.52663533,9.68968695,0.28705161,1.876,2.0,7.422e-05,f318,irrigated,corn,13.97471211,2.31589076,0.99953787,27.94942422,70.74942422,50.0,w318,45.44041578,13.97471211,0.00010334
2018,b319,0.29107503,0.3034077,0.04460566,Repetition,3.95606417,3.95606417,0.0,0.0,2.0,0.0,f319,rainfed,others,0.0,0.67405431,0.82199139,0.0,40.19,50.0,w319,47.32005478,0.0,0.0
2018,b320,0.29107503,0.3034077,0.04460566,Repetition,3.95606417,3.95606417,0.0,0.0,2.0,0.0,f320,rainfed,others,0.0,0.67405431,0.82199139,0.0,40.19,50.0,w320,47.18459878,0.0,0.0
2018,b321,0.48092913,0.70202211,0.13493328,Repetition,7.54072082,9.68985808,0.27313726,1.876,2.0,3.847e-05,f321,irrigated,corn,13.96610192,2.31593166,0.99955552,27.93220385,70.73220385,50.0,w321,42.65852878,13.96610192,9.833e-05
2018,b322,0.48084185,0.70197481,0.22219905,Repetition,7.53878721,9.68980364,0.27501642,1.876,2.0,3.653e-05,f322,irrigated,corn,13.96885878,2.31591865,0.99954991,27.93771756,70.73771756,50.0,w322,43.02803178,13.96885878,9.901e-05
2018,b323,0.30051859,0.31345567,0.03135968,Repetition,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f323,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w323,44.88358478,0.0,0.0
2018,b324,0.30051859,0.31345567,0.03135968,Repetition,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f324,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w324,44.98238578,0.0,0.0
2018,b325,0.18720898,0.34272399,0.51586011,Imitation,2.38373438,4.39524991,0.13551553,1.876,2.0,2.123e-05,f325,irrigated,others,6.64215106,0.74888501,0.91324545,13.28430213,53.47430213,50.0,w325,45.04959878,6.64215106,4.879e-05
2018,b326,0.47946616,0.699913,0.13322421,Repetition,7.50835441,9.67846183,0.29410742,1.876,2.0,5.737e-05,f326,irrigated,corn,13.9639287,2.31320789,0.99837994,27.92785741,68.11785741,50.0,w326,46.91487678,13.9639287,0.00010588
2018,b327,0.30051859,0.31345567,0.03135968,Repetition,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f327,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w327,41.30546378,0.0,0.0
2018,b328,0.48093773,0.7020372,0.13493235,Repetition,7.54091133,9.68966013,0.27274879,1.876,2.0,5.925e-05,f328,irrigated,corn,13.97604692,2.31588435,0.9995351,27.95209384,70.75209384,50.0,w328,42.54038878,13.97604692,9.819e-05
2018,b329,0.30051859,0.31345567,0.03135968,Repetition,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f329,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w329,44.40693478,0.0,0.0
2018,b330,0.30051859,0.31345567,0.03135968,Repetition,4.11028469,4.11028469,0.0,0.0,2.0,0.0,f330,rainfed,others,0.0,0.70033119,0.85403534,0.0,42.8,50.0,w330,44.52694078,0.0,0.0
2018,b331,0.48022144,0.70034513,0.13374329,Repetition,7.52505273,9.67873941,0.27768668,1.876,2.0,5.248e-05,f331,irrigated,corn,13.97143845,2.31327424,0.99840858,27.9428769,68.1328769,50.0,w331,43.55894278,13.97143845,9.997e-05
2018,b332,0.48021613,0.70034207,0.22301372,Repetition,7.52493526,9.67873941,0.27780415,1.876,2.0,5.25e-05,f332,irrigated,corn,13.97143845,2.31327424,0.99840858,27.9428769,68.1328769,50.0,w332,43.58271578,13.97143845,0.00010001
2018,b333,0.30675129,0.32058975,0.02488018,Repetition,4.21321419,4.21321419,0.0,0.0,2.0,0.0,f333,rainfed,others,0.0,0.71786884,0.87542205,0.0,44.97,50.0,w333,40.91151178,0.0,0.0
2018,b334,0.30675129,0.32058975,0.02488018,Repetition,4.21321419,4.21321419,0.0,0.0,2.0,0.0,f334,rainfed,others,0.0,0.71786884,0.87542205,0.0,44.97,50.0,w334,43.21729878,0.0,0.0
2018,b335,0.29531874,0.30753252,0.03884091,Repetition,4.02511144,4.02511144,0.0,0.0,2.0,0.0,f335,rainfed,others,0.0,0.68581894,0.83633804,0.0,41.29,50.0,w335,43.44148878,0.0,0.0
2018,b336,0.48091512,0.70114671,0.22224911,Repetition,7.54041054,9.69222326,0.27581272,1.876,2.0,4.179e-05,f336,irrigated,corn,13.95766038,2.31649695,0.9997995,27.91532075,69.20532075,50.0,w336,43.23468178,13.95766038,9.929e-05
2019,b1,0.51230095,0.62941791,0.0199192,Repetition,8.25765289,8.25765289,0.0,0.0,2.0,0.0,f1,rainfed,corn,0.0,2.24881615,0.97058848,0.0,62.58,50.0,w1,46.85307133,0.0,0.0
2019,b2,0.51230095,0.62941791,0.0199192,Repetition,8.25765289,8.25765289,0.0,0.0,2.0,0.0,f2,rainfed,corn,0.0,2.24881615,0.97058848,0.0,62.58,50.0,w2,47.20722833,0.0,0.0
2019,b3,0.25745156,0.35042072,0.06950681,Repetition,3.42317253,3.42317253,0.0,0.0,2.0,0.0,f3,rainfed,others,0.0,0.71547488,0.87250268,0.0,62.58,50.0,w3,47.54659133,0.0,0.0
2019,b4,0.41420318,0.70474639,0.28805616,Imitation,6.14999623,8.20670358,0.18070735,1.876,2.0,5.926e-05,f4,irrigated,corn,8.5107707,2.23494106,0.9646,17.0215414,79.6015414,50.0,w4,47.39804133,8.5107707,6.505e-05
2019,b5,0.24687337,0.35067268,0.07094565,Repetition,3.26050175,3.26050175,0.0,0.0,2.0,0.0,f5,rainfed,others,0.0,0.68147518,0.83104094,0.0,66.35,50.0,w5,47.69118133,0.0,0.0
2019,b6,0.25745156,0.35042072,0.06950681,Repetition,3.42317253,3.42317253,0.0,0.0,2.0,0.0,f6,rainfed,others,0.0,0.71547488,0.87250268,0.0,62.58,50.0,w6,47.24592833,0.0,0.0
2019,b7,0.41417478,0.70473172,0.2880619,Imitation,6.14943863,8.20670358,0.18126495,1.876,2.0,5.955e-05,f7,irrigated,corn,8.51013389,2.23494106,0.9646,17.02026777,79.60026777,50.0,w7,47.58751533,8.51013389,6.526e-05
2019,b8,0.25745156,0.35042072,0.06950681,Repetition,3.42317253,3.42317253,0.0,0.0,2.0,0.0,f8,rainfed,others,0.0,0.71547488,0.87250268,0.0,62.58,50.0,w8,48.03743133,0.0,0.0
2019,b9,0.41405451,0.70466962,0.28808626,Imitation,6.14707797,8.20670358,0.18362561,1.876,2.0,6.078e-05,f9,irrigated,corn,8.5074391,2.23494106,0.9646,17.01487819,79.59487819,50.0,w9,48.39161533,8.5074391,6.611e-05
2019,b10,0.24687337,0.35067268,0.07094565,Repetition,3.26050175,3.26050175,0.0,0.0,2.0,0.0,f10,rainfed,others,0.0,0.68147518,0.83104094,0.0,66.35,50.0,w10,48.09113133,0.0,0.0
2019,b11,0.24687337,0.35067268,0.07094565,Repetition,3.26050175,3.26050175,0.0,0.0,2.0,0.0,f11,rainfed,others,0.0,0.68147518,0.83104094,0.0,66.35,50.0,w11,48.38388633,0.0,0.0
2019,b12,0.51230095,0.62941791,0.0199192,Repetition,8.25765289,8.25765289,0.0,0.0,2.0,0.0,f12,rainfed,corn,0.0,2.24881615,0.97058848,0.0,62.58,50.0,w12,47.88206333,0.0,0.0
2019,b13,0.51230095,0.62941791,0.0199192,Repetition,8.25765289,8.25765289,0.0,0.0,2.0,0.0,f13,rainfed,corn,0.0,2.24881615,0.97058848,0.0,62.58,50.0,w13,48.37859533,0.0,0.0
2019,b14,0.25745156,0.35042072,0.06950681,Repetition,3.42317253,3.42317253,0.0,0.0,2.0,0.0,f14,rainfed,others,0.0,0.71547488,0.87250268,0.0,62.58,50.0,w14,48.78910133,0.0,0.0
2019,b15,0.24687337,0.35067268,0.07094565,Repetition,3.26050175,3.26050175,0.0,0.0,2.0,0.0,f15,rainfed,others,0.0,0.68147518,0.83104094,0.0,66.35,50.0,w15,48.82599833,0.0,0.0
2019,b16,0.24687337,0.35067268,0.09680187,Repetition,3.26050175,3.26050175,0.0,0.0,2.0,0.0,f16,rainfed,others,0.0,0.68147518,0.83104094,0.0,66.35,50.0,w16,49.11771633,0.0,0.0
2019,b17,0.51310498,0.63616789,0.00845698,Repetition,8.27662751,8.27662751,0.0,0.0,2.0,0.0,f17,rainfed,corn,0.0,2.25398353,0.97281872,0.0,62.86,50.0,w17,48.79983333,0.0,0.0
2019,b18,0.25679659,0.3507291,0.07642666,Repetition,3.41303332,3.41303332,0.0,0.0,2.0,0.0,f18,rainfed,others,0.0,0.7133557,0.86991839,0.0,62.86,50.0,w18,49.47237133,0.0,0.0
2019,b19,0.41598335,0.70564732,0.28595879,Imitation,6.18499664,8.20670358,0.14570695,1.876,2.0,5.68e-05,f19,irrigated,corn,6.70998289,2.23494106,0.9646,13.41996579,81.33996579,50.0,w19,48.76178133,6.70998289,5.245e-05
2019,b20,0.52208425,0.66113806,0.0415842,Repetition,8.49068939,8.49068939,0.0,0.0,2.0,0.0,f20,rainfed,corn,0.0,2.31227925,0.99797914,0.0,67.92,50.0,w20,49.00445733,0.0,0.0
2019,b21,0.41435206,0.70482052,0.28813913,Imitation,6.15291915,8.20670358,0.17778443,1.876,2.0,6.005e-05,f21,irrigated,corn,8.16929567,2.23494106,0.9646,16.33859134,79.19859134,50.0,w21,48.89614133,8.16929567,6.4e-05
2019,b22,0.51310498,0.63616789,0.00845698,Repetition,8.27662751,8.27662751,0.0,0.0,2.0,0.0,f22,rainfed,corn,0.0,2.25398353,0.97281872,0.0,62.86,50.0,w22,49.21279133,0.0,0.0
2019,b23,0.51310498,0.63616789,0.00845698,Repetition,8.27662751,8.27662751,0.0,0.0,2.0,0.0,f23,rainfed,corn,0.0,2.25398353,0.97281872,0.0,62.86,50.0,w23,49.53736333,0.0,0.0
2019,b24,0.51310498,0.63616789,0.18927594,Repetition,8.27662751,8.27662751,0.0,0.0,2.0,0.0,f24,rainfed,corn,0.0,2.25398353,0.97281872,0.0,62.86,50.0,w24,49.87563933,0.0,0.0
2019,b25,0.2463967,0.34979198,0.07794449,Repetition,3.25322558,3.25322558,0.0,0.0,2.0,0.0,f25,rainfed,others,0.0,0.67995439,0.82918638,0.0,67.92,50.0,w25,49.14443133,0.0,0.0
2019,b26,0.2463967,0.34979198,0.07794449,Repetition,3.25322558,3.25322558,0.0,0.0,2.0,0.0,f26,rainfed,others,0.0,0.67995439,0.82918638,0.0,67.92,50.0,w26,49.38265833,0.0,0.0
2019,b27,0.41428979,0.70478834,0.28815251,Imitation,6.15169658,8.20670358,0.17900701,1.876,2.0,6.07e-05,f27,irrigated,corn,8.16785224,2.23494106,0.9646,16.33570448,79.19570448,50.0,w27,49.33021133,8.16785224,6.444e-05
2019,b28,0.41424527,0.70476533,0.28816208,Imitation,6.1508224,8.20670358,0.17988118,1.876,2.0,6.117e-05,f28,irrigated,corn,8.16682034,2.23494106,0.9646,16.33364068,79.19364068,50.0,w28,49.64081833,8.16682034,6.476e-05
2019,b29,0.51310498,0.63616789,0.00845698,Repetition,8.27662751,8.27662751,0.0,0.0,2.0,0.0,f29,rainfed,corn,0.0,2.25398353,0.97281872,0.0,62.86,50.0,w29,49.96109633,0.0,0.0
2019,b30,0.51310498,0.63616789,0.18922857,Repetition,8.27662751,8.27662751,0.0,0.0,2.0,0.0,f30,rainfed,corn,0.0,2.25398353,0.97281872,0.0,62.86,50.0,w30,50.29631133,0.0,0.0
2019,b31,0.41589172,0.70559976,0.2859549,Imitation,6.18319229,8.20670358,0.14751129,1.876,2.0,5.79e-05,f31,irrigated,corn,6.70742295,2.23494106,0.9646,13.4148459,81.3348459,50.0,w31,49.54584733,6.70742295,5.31e-05
2019,b32,0.41586536,0.70558607,0.28595373,Imitation,6.18267336,8.20670358,0.14803022,1.876,2.0,5.821e-05,f32,irrigated,corn,6.70668678,2.23494106,0.9646,13.41337357,81.33337357,50.0,w32,49.77147933,6.70668678,5.329e-05
2019,b33,0.52208425,0.66113806,0.0415842,Repetition,8.49068939,8.49068939,0.0,0.0,2.0,0.0,f33,rainfed,corn,0.0,2.31227925,0.99797914,0.0,67.92,50.0,w33,50.78777133,0.0,0.0
2019,b34,0.2463967,0.34979198,0.07794449,Repetition,3.25322558,3.25322558,0.0,0.0,2.0,0.0,f34,rainfed,others,0.0,0.67995439,0.82918638,0.0,67.92,50.0,w34,51.35915633,0.0,0.0
2019,b35,0.2463967,0.34932095,0.09627201,Repetition,3.25322558,3.25322558,0.0,0.0,2.0,0.0,f35,rainfed,others,0.0,0.67995439,0.82918638,0.0,69.22,50.0,w35,51.29353933,0.0,0.0
2019,b36,0.41605582,0.70568259,0.28470671,Imitation,6.18642363,8.20670358,0.14427995,1.876,2.0,5.772e-05,f36,irrigated,corn,6.48216765,2.23494106,0.9646,12.9643353,82.1843353,50.0,w36,50.29768133,6.48216765,5.194e-05
2019,b37,0.2463967,0.34932095,0.06450038,Repetition,3.25322558,3.25322558,0.0,0.0,2.0,0.0,f37,rainfed,others,0.0,0.67995439,0.82918638,0.0,69.22,50.0,w37,49.87605133,0.0,0.0
